seed,world,selector,terminal_wealth,time_to_death,rollover_failure_frequency,transaction_cost_total,transaction_cost_mean,rollover_count,fail_count,settlement_event_count,dead
39,stress_world,random,-0.06589173568392416,2,0.3333333333333333,0.08,0.0002,2,1,3,True
40,stress_world,random,-0.04670381457091391,2,0.3333333333333333,0.08,0.0002,2,1,3,True
41,stress_world,random,-0.059067937927980735,2,0.3333333333333333,0.08,0.0002,2,1,3,True
42,stress_world,random,-0.04,3,0.25,0.12,0.0003,3,1,4,True
43,stress_world,random,-0.014864655010040704,3,0.0,0.0,0.0,3,0,3,True
44,stress_world,random,-0.07327879761927061,4,0.2,0.04,0.0001,4,1,5,True
45,stress_world,random,-0.07159791781459532,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
46,stress_world,random,-0.04,3,0.25,0.04,0.0001,3,1,4,True
47,stress_world,random,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
48,stress_world,random,-0.014587281503756813,4,0.0,0.0,0.0,4,0,4,True
49,stress_world,random,-0.14,6,0.14285714285714285,0.42000000000000004,0.0010500000000000002,6,1,7,True
50,stress_world,random,-0.15049445497939257,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
51,stress_world,random,-0.15752846896820244,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
52,stress_world,random,-0.04,3,0.25,0.08,0.0002,3,1,4,True
53,stress_world,random,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
54,stress_world,random,-0.036125723960972314,3,0.0,0.04,0.0001,3,0,3,True
55,stress_world,random,-0.05337375410923337,3,0.25,0.22000000000000003,0.00055,3,1,4,True
56,stress_world,random,-0.15499506623278217,3,0.25,0.04,0.0001,3,1,4,True
57,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
58,stress_world,random,-0.08203664306378719,2,0.3333333333333333,0.04,0.0001,2,1,3,True
59,stress_world,random,-0.04,3,0.25,0.22000000000000003,0.00055,3,1,4,True
60,stress_world,random,-0.041611384712842855,4,0.0,0.12,0.0003,4,0,4,True
61,stress_world,random,-0.04,4,0.2,0.04,0.0001,4,1,5,True
62,stress_world,random,-0.1962258719463472,2,0.3333333333333333,0.08,0.0002,2,1,3,True
63,stress_world,random,-0.05777518757401471,3,0.25,0.12,0.0003,3,1,4,True
64,stress_world,random,-0.09997034730740773,2,0.3333333333333333,0.08,0.0002,2,1,3,True
65,stress_world,random,-0.1749092374235045,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
66,stress_world,random,-0.04,3,0.25,0.12,0.0003,3,1,4,True
67,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
68,stress_world,random,-0.1,3,0.25,0.1,0.00025,3,1,4,True
69,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
70,stress_world,random,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
71,stress_world,random,-0.1,3,0.25,0.1,0.00025,3,1,4,True
72,stress_world,random,-0.04,2,0.3333333333333333,0.04,0.0001,2,1,3,True
73,stress_world,random,-0.10513298055070774,2,0.0,0.0,0.0,2,0,2,True
74,stress_world,random,-0.1407795327304568,3,0.25,0.32000000000000006,0.0008000000000000001,3,1,4,True
75,stress_world,random,-0.007315209549737407,3,0.0,0.08,0.0002,3,0,3,True
76,stress_world,random,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
77,stress_world,random,-0.012593129419466768,2,0.0,0.04,0.0001,2,0,2,True
78,stress_world,random,-0.0252929250126369,5,0.0,0.0,0.0,5,0,5,True
79,stress_world,random,-0.1,3,0.25,0.1,0.00025,3,1,4,True
80,stress_world,random,-0.027424149199529575,3,0.0,0.0,0.0,3,0,3,True
81,stress_world,random,-0.14,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
82,stress_world,random,-0.03995946183685566,4,0.0,0.08,0.0002,4,0,4,True
83,stress_world,random,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
84,stress_world,random,-0.15727488688848393,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
85,stress_world,random,-0.1556049165839833,2,0.3333333333333333,0.2,0.0005,2,1,3,True
86,stress_world,random,-0.08968434915387963,4,0.2,0.12,0.0003,4,1,5,True
87,stress_world,random,-0.042602807107137486,2,0.3333333333333333,0.08,0.0002,2,1,3,True
88,stress_world,random,-0.05754482230195671,2,0.0,0.1,0.00025,2,0,2,True
89,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
90,stress_world,random,-0.04,4,0.2,0.14,0.00035000000000000005,4,1,5,True
91,stress_world,random,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
92,stress_world,random,-0.21359136448238364,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
93,stress_world,random,-0.14,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
94,stress_world,random,-0.21148091538931446,2,0.3333333333333333,0.1,0.00025,2,1,3,True
95,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
96,stress_world,random,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
97,stress_world,random,-0.06035608355754634,5,0.0,0.04,0.0001,5,0,5,True
98,stress_world,random,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
99,stress_world,random,-0.04,6,0.14285714285714285,0.16,0.0004,6,1,7,True
0,stress_world,myopic,-0.13002662410621474,2,0.3333333333333333,0.08,0.0002,2,1,3,True
1,stress_world,myopic,-0.04,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
2,stress_world,myopic,-0.14,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
3,stress_world,myopic,-0.04,3,0.25,0.08,0.0002,3,1,4,True
4,stress_world,myopic,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
5,stress_world,myopic,-0.08216387986762916,3,0.0,0.04,0.0001,3,0,3,True
6,stress_world,myopic,-0.10701575771025129,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
7,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
8,stress_world,myopic,-0.04,3,0.25,0.04,0.0001,3,1,4,True
9,stress_world,myopic,-0.07779554304835672,2,0.3333333333333333,0.08,0.0002,2,1,3,True
10,stress_world,myopic,-0.17667558609272804,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
11,stress_world,myopic,-0.14,3,0.25,0.28,0.0007000000000000001,3,1,4,True
12,stress_world,myopic,-0.04,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
13,stress_world,myopic,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
14,stress_world,myopic,-0.08911983967316271,3,0.25,0.12,0.0003,3,1,4,True
15,stress_world,myopic,-0.09271043232691296,4,0.2,0.16,0.0004,4,1,5,True
16,stress_world,myopic,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
17,stress_world,myopic,-0.08956892098976016,2,0.0,0.0,0.0,2,0,2,True
18,stress_world,myopic,-0.04,5,0.16666666666666666,0.04,0.0001,5,1,6,True
19,stress_world,myopic,-0.1,3,0.25,0.2,0.0005,3,1,4,True
20,stress_world,myopic,-0.07648094607656089,3,0.25,0.04,0.0001,3,1,4,True
21,stress_world,myopic,-0.04,6,0.14285714285714285,0.08,0.0002,6,1,7,True
22,stress_world,myopic,-0.09812425176929065,3,0.25,0.12,0.0003,3,1,4,True
23,stress_world,myopic,-0.09076024716556472,3,0.25,0.12,0.0003,3,1,4,True
24,stress_world,myopic,-0.01790384810829837,4,0.0,0.1,0.00025,4,0,4,True
25,stress_world,myopic,-0.04,4,0.2,0.26,0.00065,4,1,5,True
26,stress_world,myopic,-0.2767401602394183,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
27,stress_world,myopic,-0.13667825515679066,2,0.0,0.04,0.0001,2,0,2,True
28,stress_world,myopic,-0.04194277781384287,4,0.2,0.12,0.0003,4,1,5,True
29,stress_world,myopic,-0.16927000453021146,2,0.3333333333333333,0.2,0.0005,2,1,3,True
30,stress_world,myopic,-0.08857366427181883,4,0.2,0.12,0.0003,4,1,5,True
31,stress_world,myopic,-0.0662357776998338,3,0.25,0.08,0.0002,3,1,4,True
32,stress_world,myopic,-0.042291254635306454,2,0.0,0.0,0.0,2,0,2,True
33,stress_world,myopic,-0.014856883635695792,4,0.0,0.0,0.0,4,0,4,True
34,stress_world,myopic,-0.05271834866581038,3,0.25,0.14,0.00035000000000000005,3,1,4,True
35,stress_world,myopic,-0.1,3,0.25,0.1,0.00025,3,1,4,True
36,stress_world,myopic,-0.008725582882054658,3,0.0,0.0,0.0,3,0,3,True
37,stress_world,myopic,-0.04253628323075853,3,0.25,0.08,0.0002,3,1,4,True
38,stress_world,myopic,-0.07690382595216977,3,0.0,0.1,0.00025,3,0,3,True
39,stress_world,myopic,-0.06589173568392416,2,0.3333333333333333,0.08,0.0002,2,1,3,True
40,stress_world,myopic,-0.04670381457091391,2,0.3333333333333333,0.08,0.0002,2,1,3,True
41,stress_world,myopic,-0.059067937927980735,2,0.3333333333333333,0.08,0.0002,2,1,3,True
42,stress_world,myopic,-0.04,3,0.25,0.12,0.0003,3,1,4,True
43,stress_world,myopic,-0.014864655010040704,3,0.0,0.0,0.0,3,0,3,True
44,stress_world,myopic,-0.07327879761927061,4,0.2,0.04,0.0001,4,1,5,True
45,stress_world,myopic,-0.07159791781459532,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
46,stress_world,myopic,-0.04,3,0.25,0.04,0.0001,3,1,4,True
47,stress_world,myopic,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
48,stress_world,myopic,-0.014587281503756813,4,0.0,0.0,0.0,4,0,4,True
49,stress_world,myopic,-0.14,6,0.14285714285714285,0.42000000000000004,0.0010500000000000002,6,1,7,True
50,stress_world,myopic,-0.15049445497939257,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
51,stress_world,myopic,-0.15752846896820244,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
52,stress_world,myopic,-0.04,3,0.25,0.08,0.0002,3,1,4,True
53,stress_world,myopic,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
54,stress_world,myopic,-0.036125723960972314,3,0.0,0.04,0.0001,3,0,3,True
55,stress_world,myopic,-0.05337375410923337,3,0.25,0.22000000000000003,0.00055,3,1,4,True
56,stress_world,myopic,-0.15499506623278217,3,0.25,0.04,0.0001,3,1,4,True
57,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
58,stress_world,myopic,-0.08203664306378719,2,0.3333333333333333,0.04,0.0001,2,1,3,True
59,stress_world,myopic,-0.04,3,0.25,0.22000000000000003,0.00055,3,1,4,True
60,stress_world,myopic,-0.041611384712842855,4,0.0,0.12,0.0003,4,0,4,True
61,stress_world,myopic,-0.04,4,0.2,0.04,0.0001,4,1,5,True
62,stress_world,myopic,-0.1962258719463472,2,0.3333333333333333,0.08,0.0002,2,1,3,True
63,stress_world,myopic,-0.05777518757401471,3,0.25,0.12,0.0003,3,1,4,True
64,stress_world,myopic,-0.09997034730740773,2,0.3333333333333333,0.08,0.0002,2,1,3,True
65,stress_world,myopic,-0.1749092374235045,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
66,stress_world,myopic,-0.04,3,0.25,0.12,0.0003,3,1,4,True
67,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
68,stress_world,myopic,-0.1,3,0.25,0.1,0.00025,3,1,4,True
69,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
70,stress_world,myopic,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
71,stress_world,myopic,-0.1,3,0.25,0.1,0.00025,3,1,4,True
72,stress_world,myopic,-0.04,2,0.3333333333333333,0.04,0.0001,2,1,3,True
73,stress_world,myopic,-0.10513298055070774,2,0.0,0.0,0.0,2,0,2,True
74,stress_world,myopic,-0.1407795327304568,3,0.25,0.32000000000000006,0.0008000000000000001,3,1,4,True
75,stress_world,myopic,-0.007315209549737407,3,0.0,0.08,0.0002,3,0,3,True
76,stress_world,myopic,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
77,stress_world,myopic,-0.012593129419466768,2,0.0,0.04,0.0001,2,0,2,True
78,stress_world,myopic,-0.0252929250126369,5,0.0,0.0,0.0,5,0,5,True
79,stress_world,myopic,-0.1,3,0.25,0.1,0.00025,3,1,4,True
80,stress_world,myopic,-0.027424149199529575,3,0.0,0.0,0.0,3,0,3,True
81,stress_world,myopic,-0.14,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
82,stress_world,myopic,-0.03995946183685566,4,0.0,0.08,0.0002,4,0,4,True
83,stress_world,myopic,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
84,stress_world,myopic,-0.15727488688848393,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
85,stress_world,myopic,-0.1556049165839833,2,0.3333333333333333,0.2,0.0005,2,1,3,True
86,stress_world,myopic,-0.08968434915387963,4,0.2,0.12,0.0003,4,1,5,True
87,stress_world,myopic,-0.042602807107137486,2,0.3333333333333333,0.08,0.0002,2,1,3,True
88,stress_world,myopic,-0.05754482230195671,2,0.0,0.1,0.00025,2,0,2,True
89,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
90,stress_world,myopic,-0.04,4,0.2,0.14,0.00035000000000000005,4,1,5,True
91,stress_world,myopic,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
92,stress_world,myopic,-0.21359136448238364,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
93,stress_world,myopic,-0.14,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
94,stress_world,myopic,-0.21148091538931446,2,0.3333333333333333,0.1,0.00025,2,1,3,True
95,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
96,stress_world,myopic,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
97,stress_world,myopic,-0.06035608355754634,5,0.0,0.04,0.0001,5,0,5,True
98,stress_world,myopic,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
99,stress_world,myopic,-0.04,6,0.14285714285714285,0.16,0.0004,6,1,7,True
0,stress_world,term_aware,-0.13002662410621474,2,0.3333333333333333,0.08,0.0002,2,1,3,True
1,stress_world,term_aware,-0.04,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
2,stress_world,term_aware,-0.14,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
3,stress_world,term_aware,-0.04,3,0.25,0.08,0.0002,3,1,4,True
4,stress_world,term_aware,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
5,stress_world,term_aware,-0.08216387986762916,3,0.0,0.04,0.0001,3,0,3,True
6,stress_world,term_aware,-0.10701575771025129,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
7,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
8,stress_world,term_aware,-0.04,3,0.25,0.04,0.0001,3,1,4,True
9,stress_world,term_aware,-0.07779554304835672,2,0.3333333333333333,0.08,0.0002,2,1,3,True
10,stress_world,term_aware,-0.17667558609272804,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
11,stress_world,term_aware,-0.14,3,0.25,0.28,0.0007000000000000001,3,1,4,True
12,stress_world,term_aware,-0.04,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
13,stress_world,term_aware,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
14,stress_world,term_aware,-0.08911983967316271,3,0.25,0.12,0.0003,3,1,4,True
15,stress_world,term_aware,-0.09271043232691296,4,0.2,0.16,0.0004,4,1,5,True
16,stress_world,term_aware,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
17,stress_world,term_aware,-0.08956892098976016,2,0.0,0.0,0.0,2,0,2,True
18,stress_world,term_aware,-0.04,5,0.16666666666666666,0.04,0.0001,5,1,6,True
19,stress_world,term_aware,-0.1,3,0.25,0.2,0.0005,3,1,4,True
20,stress_world,term_aware,-0.07648094607656089,3,0.25,0.04,0.0001,3,1,4,True
21,stress_world,term_aware,-0.04,6,0.14285714285714285,0.08,0.0002,6,1,7,True
22,stress_world,term_aware,-0.09812425176929065,3,0.25,0.12,0.0003,3,1,4,True
23,stress_world,term_aware,-0.09076024716556472,3,0.25,0.12,0.0003,3,1,4,True
24,stress_world,term_aware,-0.01790384810829837,4,0.0,0.1,0.00025,4,0,4,True
25,stress_world,term_aware,-0.04,4,0.2,0.26,0.00065,4,1,5,True
26,stress_world,term_aware,-0.2767401602394183,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
27,stress_world,term_aware,-0.13667825515679066,2,0.0,0.04,0.0001,2,0,2,True
28,stress_world,term_aware,-0.04194277781384287,4,0.2,0.12,0.0003,4,1,5,True
29,stress_world,term_aware,-0.16927000453021146,2,0.3333333333333333,0.2,0.0005,2,1,3,True
30,stress_world,term_aware,-0.08857366427181883,4,0.2,0.12,0.0003,4,1,5,True
31,stress_world,term_aware,-0.0662357776998338,3,0.25,0.08,0.0002,3,1,4,True
32,stress_world,term_aware,-0.042291254635306454,2,0.0,0.0,0.0,2,0,2,True
33,stress_world,term_aware,-0.014856883635695792,4,0.0,0.0,0.0,4,0,4,True
34,stress_world,term_aware,-0.05271834866581038,3,0.25,0.14,0.00035000000000000005,3,1,4,True
35,stress_world,term_aware,-0.1,3,0.25,0.1,0.00025,3,1,4,True
36,stress_world,term_aware,-0.008725582882054658,3,0.0,0.0,0.0,3,0,3,True
37,stress_world,term_aware,-0.04253628323075853,3,0.25,0.08,0.0002,3,1,4,True
38,stress_world,term_aware,-0.07690382595216977,3,0.0,0.1,0.00025,3,0,3,True
39,stress_world,term_aware,-0.06589173568392416,2,0.3333333333333333,0.08,0.0002,2,1,3,True
40,stress_world,term_aware,-0.04670381457091391,2,0.3333333333333333,0.08,0.0002,2,1,3,True
41,stress_world,term_aware,-0.059067937927980735,2,0.3333333333333333,0.08,0.0002,2,1,3,True
42,stress_world,term_aware,-0.04,3,0.25,0.12,0.0003,3,1,4,True
43,stress_world,term_aware,-0.014864655010040704,3,0.0,0.0,0.0,3,0,3,True
44,stress_world,term_aware,-0.07327879761927061,4,0.2,0.04,0.0001,4,1,5,True
45,stress_world,term_aware,-0.07159791781459532,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
46,stress_world,term_aware,-0.04,3,0.25,0.04,0.0001,3,1,4,True
47,stress_world,term_aware,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
48,stress_world,term_aware,-0.014587281503756813,4,0.0,0.0,0.0,4,0,4,True
49,stress_world,term_aware,-0.14,6,0.14285714285714285,0.42000000000000004,0.0010500000000000002,6,1,7,True
50,stress_world,term_aware,-0.15049445497939257,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
51,stress_world,term_aware,-0.15752846896820244,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
52,stress_world,term_aware,-0.04,3,0.25,0.08,0.0002,3,1,4,True
53,stress_world,term_aware,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
54,stress_world,term_aware,-0.036125723960972314,3,0.0,0.04,0.0001,3,0,3,True
55,stress_world,term_aware,-0.05337375410923337,3,0.25,0.22000000000000003,0.00055,3,1,4,True
56,stress_world,term_aware,-0.15499506623278217,3,0.25,0.04,0.0001,3,1,4,True
57,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
58,stress_world,term_aware,-0.08203664306378719,2,0.3333333333333333,0.04,0.0001,2,1,3,True
59,stress_world,term_aware,-0.04,3,0.25,0.22000000000000003,0.00055,3,1,4,True
60,stress_world,term_aware,-0.041611384712842855,4,0.0,0.12,0.0003,4,0,4,True
61,stress_world,term_aware,-0.04,4,0.2,0.04,0.0001,4,1,5,True
62,stress_world,term_aware,-0.1962258719463472,2,0.3333333333333333,0.08,0.0002,2,1,3,True
63,stress_world,term_aware,-0.05777518757401471,3,0.25,0.12,0.0003,3,1,4,True
64,stress_world,term_aware,-0.09997034730740773,2,0.3333333333333333,0.08,0.0002,2,1,3,True
65,stress_world,term_aware,-0.1749092374235045,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
66,stress_world,term_aware,-0.04,3,0.25,0.12,0.0003,3,1,4,True
67,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
68,stress_world,term_aware,-0.1,3,0.25,0.1,0.00025,3,1,4,True
69,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
70,stress_world,term_aware,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
71,stress_world,term_aware,-0.1,3,0.25,0.1,0.00025,3,1,4,True
72,stress_world,term_aware,-0.04,2,0.3333333333333333,0.04,0.0001,2,1,3,True
73,stress_world,term_aware,-0.10513298055070774,2,0.0,0.0,0.0,2,0,2,True
74,stress_world,term_aware,-0.1407795327304568,3,0.25,0.32000000000000006,0.0008000000000000001,3,1,4,True
75,stress_world,term_aware,-0.007315209549737407,3,0.0,0.08,0.0002,3,0,3,True
76,stress_world,term_aware,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
77,stress_world,term_aware,-0.012593129419466768,2,0.0,0.04,0.0001,2,0,2,True
78,stress_world,term_aware,-0.0252929250126369,5,0.0,0.0,0.0,5,0,5,True
79,stress_world,term_aware,-0.1,3,0.25,0.1,0.00025,3,1,4,True
80,stress_world,term_aware,-0.027424149199529575,3,0.0,0.0,0.0,3,0,3,True
81,stress_world,term_aware,-0.14,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
82,stress_world,term_aware,-0.03995946183685566,4,0.0,0.08,0.0002,4,0,4,True
83,stress_world,term_aware,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
84,stress_world,term_aware,-0.15727488688848393,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
85,stress_world,term_aware,-0.1556049165839833,2,0.3333333333333333,0.2,0.0005,2,1,3,True
86,stress_world,term_aware,-0.08968434915387963,4,0.2,0.12,0.0003,4,1,5,True
87,stress_world,term_aware,-0.042602807107137486,2,0.3333333333333333,0.08,0.0002,2,1,3,True
88,stress_world,term_aware,-0.05754482230195671,2,0.0,0.1,0.00025,2,0,2,True
89,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
90,stress_world,term_aware,-0.04,4,0.2,0.14,0.00035000000000000005,4,1,5,True
91,stress_world,term_aware,-0.1,2,0.3333333333333333,0.1,0.00025,2,1,3,True
92,stress_world,term_aware,-0.21359136448238364,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
93,stress_world,term_aware,-0.14,2,0.3333333333333333,0.28,0.0007000000000000001,2,1,3,True
94,stress_world,term_aware,-0.21148091538931446,2,0.3333333333333333,0.1,0.00025,2,1,3,True
95,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
96,stress_world,term_aware,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
97,stress_world,term_aware,-0.06035608355754634,5,0.0,0.04,0.0001,5,0,5,True
98,stress_world,term_aware,-0.14,4,0.2,0.18000000000000002,0.00045000000000000004,4,1,5,True
99,stress_world,term_aware,-0.04,6,0.14285714285714285,0.16,0.0004,6,1,7,True
0,stress_world,term_risk,-0.13002662410621474,2,0.3333333333333333,0.08,0.0002,2,1,3,True
1,stress_world,term_risk,-0.04,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
2,stress_world,term_risk,-0.14,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
3,stress_world,term_risk,-0.04,3,0.25,0.08,0.0002,3,1,4,True
4,stress_world,term_risk,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
5,stress_world,term_risk,-0.08216387986762916,3,0.0,0.04,0.0001,3,0,3,True
6,stress_world,term_risk,-0.10701575771025129,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
7,stress_world,term_risk,-0.04,2,0.3333333333333333,0.08,0.0002,2,1,3,True
8,stress_world,term_risk,-0.04,3,0.25,0.04,0.0001,3,1,4,True
9,stress_world,term_risk,-0.07779554304835672,2,0.3333333333333333,0.08,0.0002,2,1,3,True
10,stress_world,term_risk,-0.17667558609272804,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
11,stress_world,term_risk,-0.14,3,0.25,0.28,0.0007000000000000001,3,1,4,True
12,stress_world,term_risk,-0.04,2,0.3333333333333333,0.14,0.00035000000000000005,2,1,3,True
13,stress_world,term_risk,-0.1,3,0.25,0.14,0.00035000000000000005,3,1,4,True
14,stress_world,term_risk,-0.08911983967316271,3,0.25,0.12,0.0003,3,1,4,True
15,stress_world,term_risk,-0.09271043232691296,4,0.2,0.16,0.0004,4,1,5,True
16,stress_world,term_risk,-0.14,2,0.3333333333333333,0.18000000000000002,0.00045000000000000004,2,1,3,True
17,stress_world,term_risk,-0.08956892098976016,2,0.0,0.0,0.0,2,0,2,True
18,stress_world,term_risk,-0.04,5,0.16666666666666666,0.04,0.0001,5,1,6,True
19,stress_world,term_risk,-0.1,3,0.25,0.2,0.0005,3,1,4,True
20,stress_world,term_risk,-0.07648094607656089,3,0.25,0.04,0.0001,3,1,4,True
21,stress_world,term_risk,-0.04,6,0.14285714285714285,0.08,0.0002,6,1,7,True
22,stress_world,term_risk,-0.09812425176929065,3,0.25,0.12,0.0003,3,1,4,True
23,stress_world,term_risk,-0.09076024716556472,3,0.25,0.12,0.0003,3,1,4,True
24,stress_world,term_risk,-0.01790384810829837,4,0.0,0.1,0.00025,4,0,4,True
25,stress_world,term_risk,-0.04,4,0.2,0.26,0.00065,4,1,5,True
26,stress_world,term_risk,-0.2767401602394183,3,0.25,0.18000000000000002,0.00045000000000000004,3,1,4,True
27,stress_world,term_risk,-0.13667825515679066,2,0.0,0.04,0.0001,2,0,2,True
28,stress_world,term_risk,-0.04194277781384287,4,0.2,0.12,0.0003,4,1,5,True
29,stress_world,term_risk,-0.16927000453021146,2,0.3333333333333333,0.2,0.0005,2,1,3,True
30,stress_world,term_risk,-0.08857366427181883,4,0.2,0.12,0.0003,4,1,5,True
31,stress_world,term_risk,-0.0662357776998338,3,0.25,0.08,0.0002,3,1,4,True
32,stress_world,term_risk,-0.042291254635306454,2,0.0,0.0,0.0,2,0,2,True
33,stress_world,term_risk,-0.014856883635695792,4,0.0,0.0,0.0,4,0,4,True
34,stress_world,term_risk,-0.05271834866581038,3,0.25,0.14,0.00035000000000000005,3,1,4,True
35,stress_world,term_risk,-0.1,3,0.25,0.1,0.00025,3,1,4,True
36,stress_world,term_risk,-0.008725582882054658,3,0.0,0.0,0.0,3,0,3,True
37,stress_world,term_risk,-0.04253628323075853,3,0.25,0.08,0.0002,3,1,4,True
38,stress_world,term_risk,-0.07690382595216977,3,0.0,0.1,0.00025,3,0,3,True
39,stress_world,term_risk,-0.06589173568392416,2,0.3333333333333333,0.08,0.0002,2,1,3,True
